DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20210909,0.4300,0.4300,0.4300,0.4300,0
20210910,0.4310,0.4310,0.4310,0.4310,0
20210913,0.4310,0.4310,0.4310,0.4310,0
20210914,0.4250,0.4250,0.4250,0.4250,0
20210915,0.4200,0.4200,0.4200,0.4200,0
20210916,0.4260,0.4260,0.4260,0.4260,0
20210917,0.4360,0.4360,0.4360,0.4360,0
20210921,0.4310,0.4310,0.4310,0.4310,0
20210922,0.4310,0.4310,0.4310,0.4310,0
20210924,0.4460,0.4460,0.4460,0.4460,0
20210927,0.4560,0.4560,0.4560,0.4560,0
20210928,0.4670,0.4670,0.4670,0.4670,0
20210929,0.4570,0.4570,0.4570,0.4570,0
20210930,0.4520,0.4520,0.4520,0.4520,0
20211001,0.4330,0.4330,0.4330,0.4330,0
20211004,0.4330,0.4330,0.4330,0.4330,0
20211005,0.4420,0.4420,0.4420,0.4420,0
20211006,0.4560,0.4560,0.4560,0.4560,0
20211007,0.4510,0.4510,0.4510,0.4510,0
20211008,0.4650,0.4650,0.4650,0.4650,0
20211011,0.4740,0.4740,0.4740,0.4740,0
20211012,0.4760,0.4760,0.4760,0.4760,0
20211013,0.4700,0.4700,0.4700,0.4700,0
20211014,0.4620,0.4620,0.4620,0.4620,0
20211015,0.4680,0.4680,0.4680,0.4680,0
20211018,0.4780,0.4780,0.4780,0.4780,0
20211019,0.4740,0.4740,0.4740,0.4740,0
20211020,0.4840,0.4840,0.4840,0.4840,0
20211021,0.4790,0.4790,0.4790,0.4790,0
20211022,0.4880,0.4880,0.4880,0.4880,0
20211025,0.4930,0.4930,0.4930,0.4930,0
20211026,0.4940,0.4940,0.4940,0.4940,0
20211027,0.4940,0.4940,0.4940,0.4940,0
20211028,0.4740,0.4740,0.4740,0.4740,0
20211029,0.4740,0.4740,0.4740,0.4740,0
20211101,0.4740,0.4740,0.4740,0.4740,0
20211102,0.4690,0.4690,0.4690,0.4690,0
20211104,0.4590,0.4590,0.4590,0.4590,0
20211105,0.4450,0.4450,0.4450,0.4450,0
20211108,0.4500,0.4500,0.4500,0.4500,0
20211109,0.4600,0.4600,0.4600,0.4600,0
20211110,0.4550,0.4550,0.4550,0.4550,0
20211111,0.4610,0.4610,0.4610,0.4610,0
20211112,0.4700,0.4700,0.4700,0.4700,0
20211115,0.4650,0.4650,0.4650,0.4650,0
20211116,0.4700,0.4700,0.4700,0.4700,0
20211117,0.4750,0.4750,0.4750,0.4750,0
20211118,0.4710,0.4710,0.4710,0.4710,0
20211119,0.4650,0.4650,0.4650,0.4650,0
20211122,0.4660,0.4660,0.4660,0.4660,0
20211124,0.4810,0.4810,0.4810,0.4810,0
20211125,0.4810,0.4810,0.4810,0.4810,0
20211126,0.4710,0.4710,0.4710,0.4710,0
20211129,0.4770,0.4770,0.4770,0.4770,0
20211130,0.4570,0.4570,0.4570,0.4570,0
20211201,0.4630,0.4630,0.4630,0.4630,0
20211202,0.4630,0.4630,0.4630,0.4630,0
20211203,0.4580,0.4580,0.4580,0.4580,0
20211206,0.4530,0.4530,0.4530,0.4530,0
20211207,0.4680,0.4680,0.4680,0.4680,0
20211208,0.4630,0.4630,0.4630,0.4630,0
20211209,0.4580,0.4580,0.4580,0.4580,0
20211210,0.4630,0.4630,0.4630,0.4630,0
20211213,0.4580,0.4580,0.4580,0.4580,0
20211214,0.4590,0.4590,0.4590,0.4590,0
20211215,0.4590,0.4590,0.4590,0.4590,0
20211216,0.4480,0.4480,0.4480,0.4480,0
20211217,0.4530,0.4530,0.4530,0.4530,0
20211220,0.4470,0.4470,0.4470,0.4470,0
20211221,0.4570,0.4570,0.4570,0.4570,0
20211222,0.4680,0.4680,0.4680,0.4680,0
20211223,0.4730,0.4730,0.4730,0.4730,0
20211224,0.4770,0.4770,0.4770,0.4770,0
20211227,0.4720,0.4720,0.4720,0.4720,0
20211228,0.4770,0.4770,0.4770,0.4770,0
20211229,0.4720,0.4720,0.4720,0.4720,0
20211230,0.4800,0.4800,0.4800,0.4800,0
20220104,0.4920,0.4920,0.4920,0.4920,0
20220105,0.4930,0.4930,0.4930,0.4930,0
20220106,0.5110,0.5110,0.5110,0.5110,0
20220107,0.5250,0.5250,0.5250,0.5250,0
20220111,0.5350,0.5350,0.5350,0.5350,0
20220112,0.5100,0.5100,0.5100,0.5100,0
20220113,0.5090,0.5090,0.5090,0.5090,0
20220114,0.5350,0.5350,0.5350,0.5350,0
20220117,0.5300,0.5300,0.5300,0.5300,0
20220118,0.5300,0.5300,0.5300,0.5300,0
20220119,0.5260,0.5260,0.5260,0.5260,0
20220120,0.5350,0.5350,0.5350,0.5350,0
20220121,0.5250,0.5250,0.5250,0.5250,0
20220124,0.5260,0.5260,0.5260,0.5260,0
20220125,0.5260,0.5260,0.5260,0.5260,0
20220126,0.5210,0.5210,0.5210,0.5210,0
20220127,0.5440,0.5440,0.5440,0.5440,0
20220128,0.5500,0.5500,0.5500,0.5500,0
20220131,0.5600,0.5600,0.5600,0.5600,0
20220201,0.5740,0.5740,0.5740,0.5740,0
20220202,0.5780,0.5780,0.5780,0.5780,0
20220203,0.5740,0.5740,0.5740,0.5740,0
20220204,0.5970,0.5970,0.5970,0.5970,0
20220207,0.6130,0.6130,0.6130,0.6130,0
20220208,0.6360,0.6360,0.6360,0.6360,0
20220209,0.6220,0.6220,0.6220,0.6220,0
20220210,0.6500,0.6500,0.6500,0.6500,0
20220214,0.6630,0.6630,0.6630,0.6630,0
20220215,0.6770,0.6770,0.6770,0.6770,0
20220216,0.6930,0.6930,0.6930,0.6930,0
20220217,0.7250,0.7250,0.7250,0.7250,0
20220218,0.6890,0.6890,0.6890,0.6890,0
20220221,0.6610,0.6610,0.6610,0.6610,0
20220222,0.6400,0.6400,0.6400,0.6400,0
20220224,0.6460,0.6460,0.6460,0.6460,0
20220225,0.6780,0.6780,0.6780,0.6780,0
20220228,0.6490,0.6490,0.6490,0.6490,0
20220301,0.6550,0.6550,0.6550,0.6550,0
20220302,0.6130,0.6130,0.6130,0.6130,0
20220303,0.6320,0.6320,0.6320,0.6320,0
20220304,0.6170,0.6170,0.6170,0.6170,0
20220307,0.6080,0.6080,0.6080,0.6080,0
20220308,0.6380,0.6380,0.6380,0.6380,0
20220309,0.6330,0.6330,0.6330,0.6330,0
20220310,0.6560,0.6560,0.6560,0.6560,0
20220311,0.6560,0.6560,0.6560,0.6560,0
20220314,0.6600,0.6600,0.6600,0.6600,0
20220315,0.6890,0.6890,0.6890,0.6890,0
20220316,0.6750,0.6750,0.6750,0.6750,0
20220317,0.6660,0.6660,0.6660,0.6660,0
20220318,0.6710,0.6710,0.6710,0.6710,0
20220322,0.6910,0.6910,0.6910,0.6910,0
20220323,0.7030,0.7030,0.7030,0.7030,0
20220324,0.7080,0.7080,0.7080,0.7080,0
20220325,0.7280,0.7280,0.7280,0.7280,0
20220328,0.7740,0.7740,0.7740,0.7740,0
20220329,0.8010,0.8010,0.8010,0.8010,0
20220330,0.7570,0.7570,0.7570,0.7570,0
20220331,0.6970,0.6970,0.6970,0.6970,0
20220401,0.7010,0.7010,0.7010,0.7010,0
20220404,0.7060,0.7060,0.7060,0.7060,0
20220405,0.7160,0.7160,0.7160,0.7160,0
20220406,0.7610,0.7610,0.7610,0.7610,0
20220407,0.7580,0.7580,0.7580,0.7580,0
20220408,0.7380,0.7380,0.7380,0.7380,0
20220411,0.7640,0.7640,0.7640,0.7640,0
20220412,0.7730,0.7730,0.7730,0.7730,0
20220413,0.7570,0.7570,0.7570,0.7570,0
20220414,0.7410,0.7410,0.7410,0.7410,0
20220415,0.7310,0.7310,0.7310,0.7310,0
