DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20210909,-0.7500,-0.7500,-0.7500,-0.7500,0
20210910,-0.7500,-0.7500,-0.7500,-0.7500,0
20210913,-0.7500,-0.7500,-0.7500,-0.7500,0
20210914,-0.7500,-0.7500,-0.7500,-0.7500,0
20210915,-0.7500,-0.7500,-0.7500,-0.7500,0
20210916,-0.7500,-0.7500,-0.7500,-0.7500,0
20210917,-0.7500,-0.7500,-0.7500,-0.7500,0
20210920,-0.7500,-0.7500,-0.7500,-0.7500,0
20210921,-0.7500,-0.7500,-0.7500,-0.7500,0
20210922,-0.7500,-0.7500,-0.7500,-0.7500,0
20210923,-0.7500,-0.7500,-0.7500,-0.7500,0
20210924,-0.7500,-0.7500,-0.7500,-0.7500,0
20210927,-0.7500,-0.7500,-0.7500,-0.7500,0
20210928,-0.7500,-0.7500,-0.7500,-0.7500,0
20210929,-0.7500,-0.7500,-0.7500,-0.7500,0
20210930,-0.7500,-0.7500,-0.7500,-0.7500,0
20211001,-0.7500,-0.7500,-0.7500,-0.7500,0
20211004,-0.7500,-0.7500,-0.7500,-0.7500,0
20211005,-0.7500,-0.7500,-0.7500,-0.7500,0
20211006,-0.7500,-0.7500,-0.7500,-0.7500,0
20211007,-0.7500,-0.7500,-0.7500,-0.7500,0
20211008,-0.7500,-0.7500,-0.7500,-0.7500,0
20211011,-0.7500,-0.7500,-0.7500,-0.7500,0
20211012,-0.7500,-0.7500,-0.7500,-0.7500,0
20211013,-0.7500,-0.7500,-0.7500,-0.7500,0
20211014,-0.7500,-0.7500,-0.7500,-0.7500,0
20211015,-0.7500,-0.7500,-0.7500,-0.7500,0
20211018,-0.7500,-0.7500,-0.7500,-0.7500,0
20211019,-0.7500,-0.7500,-0.7500,-0.7500,0
20211020,-0.7500,-0.7500,-0.7500,-0.7500,0
20211021,-0.7500,-0.7500,-0.7500,-0.7500,0
20211022,-0.7500,-0.7500,-0.7500,-0.7500,0
20211025,-0.7500,-0.7500,-0.7500,-0.7500,0
